발표시간,지역,발효시각,해당지역,내용
2025-12-21 6:00,대구·경상북도,(1) 풍랑주의보 발표 : 2025년 12월 21일 07시 00분,(1) 풍랑주의보 발표 : 동해남부북쪽안쪽먼바다. 동해남부북쪽바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 22일 늦은 오후(15시~18시)
2025-12-21 12:00,대구·경상북도,(1) 풍랑주의보 발표 : 2025년 12월 21일 13시 00분,(1) 풍랑주의보 발표 : 동해남부앞바다(경북북부앞바다),(1) 풍랑주의보 발표 /   o 해제 예고: 22일 오전(09시~12시)
2025-12-21 16:00,부산·울산·경상남도,(1) 한파주의보 발표 : 2025년 12월 21일 21시 00분,(1) 한파주의보 발표 : 경상남도(양산. 밀양. 의령. 진주. 함양. 합천),
2025-12-21 16:00,대구·경상북도,(1) 풍랑주의보 발표 : 2025년 12월 21일 18시 00분 / (2) 한파주의보 발표 : 2025년 12월 21일 21시 00분,(1) 풍랑주의보 발표 : 동해남부앞바다(경북남부앞바다) /  o 경북남부앞바다(평수구역 제외) / (2) 한파주의보 발표 : 경상북도(청도. 고령. 성주. 안동. 의성. 청송. 봉화평지). 대구(군위),(1) 풍랑주의보 발표 /   o 해제 예고: 22일 오전(09시~12시)
2025-12-21 18:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 12월 21일 21시 00분,(1) 풍랑주의보 해제 : 남해동부안쪽먼바다,
2025-12-21 18:01,대구·경상북도,(1) 풍랑예비특보 해제 : 2025년 12월 21일 18시 01분,경북남부앞바다( 평수구역 ),
2025-12-22 4:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 12월 22일 06시 00분,(1) 풍랑주의보 해제 : 남해동부바깥먼바다,
2025-12-22 4:00,대구·경상북도,(1) 강풍주의보 해제 : 2025년 12월 22일 04시 00분 / (2) 풍랑주의보 해제 : 2025년 12월 22일 06시 00분,(1) 강풍주의보 해제 : 울릉도.독도 / (2) 풍랑주의보 해제 : 동해남부앞바다(경북남부앞바다. 경북북부앞바다),
2025-12-22 9:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 12월 22일 11시 00분 / (2) 풍랑주의보 해제 : 2025년 12월 22일 12시 00분,(1) 풍랑주의보 해제 : 동해남부남쪽안쪽먼바다 / (2) 풍랑주의보 해제 : 동해남부남쪽바깥먼바다,
2025-12-22 9:00,대구·경상북도,(1) 풍랑주의보 해제 : 2025년 12월 22일 11시 00분 / (2) 풍랑주의보 해제 : 2025년 12월 22일 12시 00분,(1) 풍랑주의보 해제 : 동해남부북쪽안쪽먼바다 / (2) 풍랑주의보 해제 : 동해남부북쪽바깥먼바다,
2025-12-22 10:00,부산·울산·경상남도,(1) 한파주의보 해제 : 2025년 12월 22일 10시 00분,(1) 한파주의보 해제 : 경상남도(양산. 밀양. 의령. 진주. 함양. 합천),
2025-12-22 10:00,대구·경상북도,(1) 한파주의보 해제 : 2025년 12월 22일 10시 00분,(1) 한파주의보 해제 : 경상북도(청도. 고령. 성주. 안동. 의성. 청송. 봉화평지). 대구(군위),
2025-12-25 0:00,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2025년 12월 25일 02시 00분,(1) 풍랑주의보 발표 : 남해동부바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 27일 새벽(03시~06시)
2025-12-25 0:00,대구·경상북도,(1) 강풍주의보 발표 : 2025년 12월 25일 01시 00분,(1) 강풍주의보 발표 : 울릉도.독도,(1) 강풍주의보 발표 /   o 해제 예고: 27일 새벽(03시~06시)
2025-12-25 3:00,대구·경상북도,(1) 풍랑주의보 발표 : 2025년 12월 25일 05시 00분 / (2) 풍랑주의보 발표 : 2025년 12월 25일 05시 00분,(1) 풍랑주의보 발표 : 동해남부앞바다(경북남부앞바다. 경북북부앞바다) /  o 경북남부앞바다(평수구역 제외) / (2) 풍랑주의보 발표 : 동해남부북쪽안쪽먼바다. 동해남부북쪽바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 26일 밤(21시~24시) / (2) 풍랑주의보 발표 /   o 해제 예고: 27일 새벽(03시~06시)
2025-12-25 6:00,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2025년 12월 25일 09시 00분 / (2) 풍랑주의보 발표 : 2025년 12월 25일 09시 00분,(1) 풍랑주의보 발표 : 남해동부안쪽먼바다 / (2) 풍랑주의보 발표 : 동해남부남쪽안쪽먼바다. 동해남부남쪽바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 27일 새벽(03시~06시) / (2) 풍랑주의보 발표 /   o 해제 예고: 27일 오전(09시~12시)
2025-12-25 7:00,부산·울산·경상남도,(1) 강풍주의보 발표 : 2025년 12월 25일 07시 00분 / (2) 풍랑주의보 발표 : 2025년 12월 25일 09시 00분,(1) 강풍주의보 발표 : 경상남도(산청. 통영. 거제. 남해). 부산. 울산 / (2) 풍랑주의보 발표 : 동해남부앞바다(울산앞바다). 남해동부앞바다(부산앞바다. 경남서부남해앞바다. 거제시동부앞바다) /  o 울산앞바다(평수구역. 연안바다 제외) /  o 부산앞바다(동부평수구역. 서부평수구역. 연안바다 제외) /  o 경남서부남해앞바다(동부평수구역. 서부평수구역. 남해군연안바다 제외) /  o 거제시동부앞바다(연안바다 제외),(1) 강풍주의보 발표 /   o 해제 예고: 26일 늦은 오후(15시~18시) / (2) 풍랑주의보 발표 /   o 해제 예고: 26일 늦은 오후(15시~18시)
2025-12-25 9:00,대구·경상북도,(1) 강풍주의보 발표 : 2025년 12월 25일 10시 00분,(1) 강풍주의보 발표 : 경상북도(영덕. 울진평지. 포항. 경주),(1) 강풍주의보 발표 /   o 해제 예고: 26일 늦은 오후(15시~18시)
2025-12-25 10:00,부산·울산·경상남도,(1) 한파주의보 발표 : 2025년 12월 25일 21시 00분,(1) 한파주의보 발표 : 경상남도(양산. 밀양. 창녕. 하동. 산청. 함양. 거창. 고성). 부산(부산동부. 부산중부). 울산(울산서부),
2025-12-25 10:00,대구·경상북도,(1) 한파경보 발표 : 2025년 12월 25일 21시 00분 / (2) 한파주의보 발표 : 2025년 12월 25일 21시 00분,(1) 한파경보 발표 : 경상북도(경북북동산지) / (2) 한파주의보 발표 : 경상북도(고령. 경북북동산지 제외). 대구,
2025-12-25 12:00,부산·울산·경상남도,(1) 풍랑예비특보 해제 : 2025년 12월 25일 12시 00분 / (2) 풍랑주의보 발표 : 2025년 12월 25일 15시 00분,부산앞바다( 동부평수구역 . 연안바다 ). 경남서부남해앞바다( 동부평수구역 . 서부평수구역 . 남해군연안바다 ). 거제시동부앞바다( 연안바다 )  / (2) 풍랑주의보 발표 : 울산앞바다( 평수구역 . 연안바다 ). 부산앞바다( 서부평수구역 ),(2) 풍랑주의보 발표 /   o 해제 예고: 26일 늦은 오후(15시~18시)
2025-12-25 12:00,대구·경상북도,(1) 풍랑주의보 발표 : 2025년 12월 25일 15시 00분,(1) 풍랑주의보 발표 : 경북남부앞바다( 평수구역 ),(1) 풍랑주의보 발표 /   o 해제 예고: 26일 밤(21시~24시)
2025-12-25 14:00,대구·경상북도,(1) 대설주의보 발표 : 2025년 12월 25일 15시 00분 / (2) 강풍경보 변경 : 2025년 12월 25일 16시 00분,(1) 대설주의보 발표 : 울릉도.독도 / (2) 강풍경보 변경 : 울릉도.독도,(2) 강풍경보 변경 /   o 해제 예고: 26일 늦은 오후(15시~18시)
2025-12-25 15:00,대구·경상북도,(1) 풍랑경보 변경 : 2025년 12월 25일 17시 00분,(1) 풍랑경보 변경 : 동해남부북쪽안쪽먼바다. 동해남부북쪽바깥먼바다,(1) 풍랑경보 변경 /   o 해제 예고: 27일 새벽(03시~06시)
2025-12-25 17:20,대구·경상북도,(1) 대설경보 변경 : 2025년 12월 25일 17시 20분,(1) 대설경보 변경 : 울릉도.독도,
2025-12-26 10:00,부산·울산·경상남도,(1) 강풍주의보 해제 : 2025년 12월 26일 10시 00분 / (2) 한파주의보 해제 : 2025년 12월 26일 10시 00분 / (3) 건조주의보 발표 : 2025년 12월 26일 10시 00분 / (4) 풍랑주의보 해제 : 2025년 12월 26일 11시 00분,(1) 강풍주의보 해제 : 경상남도(산청. 통영. 거제. 남해) / (2) 한파주의보 해제 : 경상남도(양산. 밀양. 창녕. 하동. 산청. 함양. 거창. 고성). 부산(부산동부. 부산중부). 울산(울산서부) / (3) 건조주의보 발표 : 부산. 울산 / (4) 풍랑주의보 해제 : 남해동부앞바다(경남서부남해앞바다. 거제시동부앞바다),
2025-12-26 10:00,대구·경상북도,(1) 한파주의보 해제 : 2025년 12월 26일 10시 00분 / (2) 한파주의보 변경 : 2025년 12월 26일 10시 00분 / (3) 건조주의보 발표 : 2025년 12월 26일 10시 00분,(1) 한파주의보 해제 : 경상북도(구미. 영천. 경산. 청도. 성주. 칠곡. 김천. 영덕. 울진평지. 포항. 경주). 대구 / (2) 한파주의보 변경 : 경상북도(경북북동산지) / (3) 건조주의보 발표 : 경상북도(영덕. 울진평지. 포항. 경주. 경북북동산지),
2025-12-26 10:10,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 12월 26일 11시 00분,(1) 풍랑주의보 해제 : 울산앞바다( 평수구역 ). 부산앞바다( 서부평수구역 ),
2025-12-26 11:00,대구·경상북도,(1) 대설주의보 변경 : 2025년 12월 26일 11시 00분,(1) 대설주의보 변경 : 울릉도.독도,
2025-12-26 12:00,부산·울산·경상남도,(1) 강풍주의보 해제 : 2025년 12월 26일 12시 00분,(1) 강풍주의보 해제 : 부산. 울산,
2025-12-26 12:00,대구·경상북도,(1) 강풍주의보 해제 : 2025년 12월 26일 12시 00분 / (2) 강풍주의보 변경 : 2025년 12월 26일 12시 00분,(1) 강풍주의보 해제 : 경상북도(영덕. 울진평지. 포항. 경주) / (2) 강풍주의보 변경 : 울릉도.독도,(2) 강풍주의보 변경 /   o 해제 예고: 26일 늦은 오후(15시~18시)
2025-12-26 14:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 12월 26일 15시 00분,(1) 풍랑주의보 해제 : 남해동부앞바다(부산앞바다),
2025-12-26 15:00,대구·경상북도,(1) 풍랑주의보 변경 : 2025년 12월 26일 17시 00분,(1) 풍랑주의보 변경 : 동해남부북쪽안쪽먼바다. 동해남부북쪽바깥먼바다,(1) 풍랑주의보 변경 /   o 해제 예고: 27일 밤(21시~24시)
2025-12-26 16:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 12월 26일 18시 00분,(1) 풍랑주의보 해제 : 동해남부앞바다(울산앞바다),
2025-12-26 16:00,대구·경상북도,(1) 강풍주의보 해제 : 2025년 12월 26일 16시 00분,(1) 강풍주의보 해제 : 울릉도.독도,
2025-12-26 18:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 12월 26일 20시 00분,(1) 풍랑주의보 해제 : 남해동부안쪽먼바다,
2025-12-27 0:00,대구·경상북도,(1) 풍랑주의보 연장 : 2025년 12월 27일 00시 00분 / (2) 대설주의보 해제 : 2025년 12월 27일 00시 00분 / (3) 풍랑주의보 해제 : 2025년 12월 27일 02시 00분,(1) 풍랑주의보 연장 : 동해남부앞바다(경북북부앞바다) / (2) 대설주의보 해제 : 울릉도.독도 / (3) 풍랑주의보 해제 : 동해남부앞바다(경북남부앞바다),(1) 풍랑주의보 연장 /   o 해제 예고: 27일 오전(09시~12시)
2025-12-27 3:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 12월 27일 05시 00분,(1) 풍랑주의보 해제 : 남해동부바깥먼바다,
2025-12-27 4:00,대구·경상북도,(1) 풍랑주의보 해제 : 2025년 12월 27일 06시 00분,(1) 풍랑주의보 해제 : 동해남부앞바다(경북북부앞바다),
2025-12-27 10:00,부산·울산·경상남도,(1) 건조주의보 발표 : 2025년 12월 27일 10시 00분,(1) 건조주의보 발표 : 경상남도(창원. 김해),
2025-12-27 10:00,대구·경상북도,(1) 한파주의보 해제 : 2025년 12월 27일 10시 00분,(1) 한파주의보 해제 : 경상북도(상주. 문경. 예천. 안동. 영주. 의성. 청송. 영양평지. 봉화평지. 경북북동산지),
2025-12-27 12:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 12월 27일 14시 00분,(1) 풍랑주의보 해제 : 동해남부남쪽안쪽먼바다. 동해남부남쪽바깥먼바다,
2025-12-27 21:00,대구·경상북도,(1) 풍랑주의보 해제 : 2025년 12월 27일 23시 00분,(1) 풍랑주의보 해제 : 동해남부북쪽안쪽먼바다,
2025-12-27 22:00,대구·경상북도,(1) 풍랑주의보 해제 : 2025년 12월 28일 00시 00분,(1) 풍랑주의보 해제 : 동해남부북쪽바깥먼바다,
2025-12-29 6:00,대구·경상북도,(1) 강풍주의보 발표 : 2025년 12월 29일 08시 00분,(1) 강풍주의보 발표 : 울릉도.독도,(1) 강풍주의보 발표 /   o 해제 예고: 3일 오전(09시~12시)
2025-12-29 18:00,대구·경상북도,(1) 풍랑주의보 발표 : 2025년 12월 29일 20시 00분,(1) 풍랑주의보 발표 : 동해남부북쪽바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 3일 늦은 오후(15시~18시)
2025-12-29 22:00,대구·경상북도,(1) 풍랑주의보 발표 : 2025년 12월 30일 00시 00분,(1) 풍랑주의보 발표 : 동해남부북쪽안쪽먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 3일 오전(09시~12시)
2025-12-30 10:00,대구·경상북도,(1) 한파주의보 발표 : 2025년 12월 30일 21시 00분,(1) 한파주의보 발표 : 경상북도(봉화평지. 경북북동산지),
2025-12-31 10:00,부산·울산·경상남도,(1) 건조주의보 발표 : 2025년 12월 31일 10시 00분,(1) 건조주의보 발표 : 경상남도(통영. 사천. 거제. 남해),
2025-12-31 10:00,대구·경상북도,(1) 건조주의보 발표 : 2025년 12월 31일 10시 00분 / (2) 한파주의보 발표 : 2025년 12월 31일 21시 00분 / (3) 한파경보 변경 : 2025년 12월 31일 21시 00분,(1) 건조주의보 발표 : 대구(군위 제외) / (2) 한파주의보 발표 : 경상북도(문경. 예천. 안동. 영주. 의성. 청송. 영양평지). 대구(군위) / (3) 한파경보 변경 : 경상북도(봉화평지. 경북북동산지),
2025-12-31 12:00,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2025년 12월 31일 14시 00분,(1) 풍랑주의보 발표 : 남해동부바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 3일 밤(21시~24시)
2025-12-31 18:00,대구·경상북도,(1) 대설주의보 발표 : 2025년 12월 31일 20시 00분,(1) 대설주의보 발표 : 울릉도.독도,
2025-12-31 22:30,대구·경상북도,(1) 대설경보 변경 : 2025년 12월 31일 22시 30분,(1) 대설경보 변경 : 울릉도.독도,
2026-01-01 10:00,대구·경상북도,(1) 건조주의보 발표 : 2026년 01월 01일 10시 00분 / (2) 건조경보 변경 : 2026년 01월 01일 10시 00분 / (3) 한파주의보 발표 : 2026년 01월 01일 21시 00분 / (4) 한파경보 변경 : 2026년 01월 01일 21시 00분,(1) 건조주의보 발표 : 경상북도(구미. 영천. 경산. 칠곡. 김천) / (2) 건조경보 변경 : 경상북도(울진평지. 포항) / (3) 한파주의보 발표 : 경상북도(상주) / (4) 한파경보 변경 : 경상북도(의성. 청송. 영양평지),
2026-01-01 10:00,부산·울산·경상남도,(1) 건조주의보 발표 : 2026년 01월 01일 10시 00분 / (2) 건조경보 변경 : 2026년 01월 01일 10시 00분,(1) 건조주의보 발표 : 경상남도(양산. 밀양. 의령. 창녕. 산청. 합천. 고성) / (2) 건조경보 변경 : 부산(부산동부). 울산(울산동부),
2026-01-01 14:30,대구·경상북도,(1) 풍랑주의보 발표 : 2026년 01월 01일 15시 30분,(1) 풍랑주의보 발표 : 동해남부앞바다(경북북부앞바다),(1) 풍랑주의보 발표 /   o 해제 예고: 3일 새벽(03시~06시)
2026-01-01 20:00,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2026년 01월 01일 22시 00분,(1) 풍랑주의보 발표 : 동해남부남쪽안쪽먼바다. 동해남부남쪽바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 3일 늦은 오후(15시~18시)
2026-01-02 2:00,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2026년 01월 02일 04시 00분,(1) 풍랑주의보 발표 : 남해동부안쪽먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 3일 늦은 오후(15시~18시)
2026-01-02 5:00,대구·경상북도,(1) 풍랑주의보 발표 : 2026년 01월 02일 06시 00분,(1) 풍랑주의보 발표 : 동해남부앞바다(경북남부앞바다),(1) 풍랑주의보 발표 /   o 해제 예고: 3일 새벽(03시~06시)
2026-01-02 5:00,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2026년 01월 02일 06시 00분,(1) 풍랑주의보 발표 : 동해남부앞바다(울산앞바다),(1) 풍랑주의보 발표 /   o 해제 예고: 3일 새벽(03시~06시)
2026-01-02 9:10,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2026년 01월 02일 09시 10분,(1) 풍랑주의보 해제 : 울산앞바다( 평수구역 . 연안바다 ),
2026-01-02 10:00,대구·경상북도,(1) 대설주의보 변경 : 2026년 01월 02일 10시 00분 / (2) 풍랑경보 변경 : 2026년 01월 02일 13시 00분,(1) 대설주의보 변경 : 울릉도.독도 / (2) 풍랑경보 변경 : 동해남부북쪽바깥먼바다,(2) 풍랑경보 변경 /   o 해제 예고: 3일 늦은 오후(15시~18시)
2026-01-02 10:00,부산·울산·경상남도,(1) 건조주의보 발표 : 2026년 01월 02일 10시 00분 / (2) 건조경보 변경 : 2026년 01월 02일 10시 00분,(1) 건조주의보 발표 : 경상남도(함안. 진주. 하동. 함양) / (2) 건조경보 변경 : 부산(부산중부),
2026-01-02 11:30,대구·경상북도,(1) 풍랑주의보 해제 : 2026년 01월 02일 11시 30분,(1) 풍랑주의보 해제 : 경북남부앞바다( 평수구역 ),
2026-01-02 16:00,대구·경상북도,(1) 건조주의보 발표 : 2026년 01월 02일 16시 00분,(1) 건조주의보 발표 : 경상북도(상주. 안동. 영주),
2026-01-02 16:00,부산·울산·경상남도,(1) 건조경보 변경 : 2026년 01월 02일 16시 00분,(1) 건조경보 변경 : 울산(울산서부),
